Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,timeframe,data_source
2023-01-03 00:00:00-05:00,1769.75,1785.949951171875,1737.260009765625,1750.72998046875,3959140000,0.0,0.0,^RUT,1day,yfinance
2023-01-04 00:00:00-05:00,1758.0899658203125,1781.969970703125,1758.0899658203125,1772.5400390625,4414080000,0.0,0.0,^RUT,1day,yfinance
2023-01-05 00:00:00-05:00,1766.0799560546875,1766.0799560546875,1745.3800048828125,1753.18994140625,3893450000,0.0,0.0,^RUT,1day,yfinance
2023-01-06 00:00:00-05:00,1764.3299560546875,1795.56005859375,1758.5,1792.800048828125,3923560000,0.0,0.0,^RUT,1day,yfinance
2023-01-09 00:00:00-05:00,1801.0699462890625,1817.0899658203125,1794.5400390625,1795.9100341796875,4311770000,0.0,0.0,^RUT,1day,yfinance
2023-01-10 00:00:00-05:00,1794.2900390625,1822.6500244140625,1793.18994140625,1822.6500244140625,3851030000,0.0,0.0,^RUT,1day,yfinance
2023-01-11 00:00:00-05:00,1827.1199951171875,1844.1600341796875,1826.52001953125,1844.050048828125,4303360000,0.0,0.0,^RUT,1day,yfinance
2023-01-12 00:00:00-05:00,1850.25,1876.06005859375,1839.0899658203125,1876.06005859375,4440260000,0.0,0.0,^RUT,1day,yfinance
2023-01-13 00:00:00-05:00,1867.5,1889.1500244140625,1861.739990234375,1887.030029296875,3939700000,0.0,0.0,^RUT,1day,yfinance
2023-01-17 00:00:00-05:00,1886.6400146484375,1892.4200439453125,1880.739990234375,1884.2900390625,4235560000,0.0,0.0,^RUT,1day,yfinance
2023-01-18 00:00:00-05:00,1890.0899658203125,1903.8699951171875,1854.3199462890625,1854.3599853515625,4298710000,0.0,0.0,^RUT,1day,yfinance
2023-01-19 00:00:00-05:00,1846.3499755859375,1846.3499755859375,1825.5799560546875,1836.3499755859375,3991500000,0.0,0.0,^RUT,1day,yfinance
2023-01-20 00:00:00-05:00,1847.6800537109375,1867.3399658203125,1836.6300048828125,1867.3399658203125,4013360000,0.0,0.0,^RUT,1day,yfinance
2023-01-23 00:00:00-05:00,1868.9599609375,1896.199951171875,1867.489990234375,1890.77001953125,3945210000,0.0,0.0,^RUT,1day,yfinance
2023-01-24 00:00:00-05:00,1887.81005859375,1892.7099609375,1878.3299560546875,1885.6099853515625,3320430000,0.0,0.0,^RUT,1day,yfinance
2023-01-25 00:00:00-05:00,1873.6199951171875,1890.72998046875,1858.989990234375,1890.3199462890625,3724020000,0.0,0.0,^RUT,1day,yfinance
2023-01-26 00:00:00-05:00,1899.8800048828125,1909.4200439453125,1882.7099609375,1903.06005859375,3809590000,0.0,0.0,^RUT,1day,yfinance
2023-01-27 00:00:00-05:00,1899.8199462890625,1918.5899658203125,1896.239990234375,1911.4599609375,3907760000,0.0,0.0,^RUT,1day,yfinance
2023-01-30 00:00:00-05:00,1903.0999755859375,1909.3399658203125,1885.4300537109375,1885.719970703125,3802000000,0.0,0.0,^RUT,1day,yfinance
2023-01-31 00:00:00-05:00,1888.8299560546875,1931.949951171875,1888.8299560546875,1931.93994140625,4679320000,0.0,0.0,^RUT,1day,yfinance
2023-02-01 00:00:00-05:00,1929.469970703125,1976.8699951171875,1921.52001953125,1960.81005859375,4856930000,0.0,0.0,^RUT,1day,yfinance
2023-02-02 00:00:00-05:00,1968.030029296875,2007.31005859375,1968.030029296875,2001.219970703125,5624360000,0.0,0.0,^RUT,1day,yfinance
2023-02-03 00:00:00-05:00,1989.1199951171875,2005.550048828125,1976.06005859375,1985.530029296875,4694510000,0.0,0.0,^RUT,1day,yfinance
2023-02-06 00:00:00-05:00,1976.0899658203125,1976.0899658203125,1952.18994140625,1957.719970703125,4114240000,0.0,0.0,^RUT,1day,yfinance
2023-02-07 00:00:00-05:00,1952.6500244140625,1975.8299560546875,1936.3299560546875,1972.6099853515625,4355860000,0.0,0.0,^RUT,1day,yfinance
2023-02-08 00:00:00-05:00,1964.8900146484375,1968.9200439453125,1940.2900390625,1942.5999755859375,4029820000,0.0,0.0,^RUT,1day,yfinance
2023-02-09 00:00:00-05:00,1954.8800048828125,1963.8499755859375,1912.239990234375,1915.3399658203125,4270200000,0.0,0.0,^RUT,1day,yfinance
2023-02-10 00:00:00-05:00,1910.6600341796875,1920.8499755859375,1903.719970703125,1918.81005859375,3891520000,0.0,0.0,^RUT,1day,yfinance
2023-02-13 00:00:00-05:00,1919.8900146484375,1942.699951171875,1913.5999755859375,1941.1400146484375,3448620000,0.0,0.0,^RUT,1day,yfinance
2023-02-14 00:00:00-05:00,1933.9000244140625,1951.97998046875,1920.5,1939.9100341796875,3929200000,0.0,0.0,^RUT,1day,yfinance
2023-02-15 00:00:00-05:00,1929.72998046875,1960.969970703125,1924.9100341796875,1960.969970703125,4075980000,0.0,0.0,^RUT,1day,yfinance
2023-02-16 00:00:00-05:00,1946.050048828125,1962.4599609375,1933.1400146484375,1942.2099609375,4143660000,0.0,0.0,^RUT,1day,yfinance
2023-02-17 00:00:00-05:00,1943.6400146484375,1947.8499755859375,1928.3900146484375,1946.3599853515625,4045480000,0.0,0.0,^RUT,1day,yfinance
2023-02-21 00:00:00-05:00,1937.050048828125,1937.050048828125,1888.2099609375,1888.2099609375,4121590000,0.0,0.0,^RUT,1day,yfinance
2023-02-22 00:00:00-05:00,1890.8299560546875,1904.47998046875,1885.1099853515625,1894.6800537109375,4079320000,0.0,0.0,^RUT,1day,yfinance
2023-02-23 00:00:00-05:00,1902.719970703125,1915.31005859375,1884.31005859375,1908.0899658203125,3952940000,0.0,0.0,^RUT,1day,yfinance
2023-02-24 00:00:00-05:00,1891.3800048828125,1891.6199951171875,1875.81005859375,1890.489990234375,3877700000,0.0,0.0,^RUT,1day,yfinance
2023-02-27 00:00:00-05:00,1902.0,1914.5999755859375,1891.8900146484375,1896.27001953125,3836950000,0.0,0.0,^RUT,1day,yfinance
2023-02-28 00:00:00-05:00,1896.699951171875,1913.1800537109375,1896.43994140625,1896.989990234375,5043400000,0.0,0.0,^RUT,1day,yfinance
2023-03-01 00:00:00-05:00,1896.1400146484375,1904.43994140625,1888.72998046875,1898.4300537109375,4249480000,0.0,0.0,^RUT,1day,yfinance
2023-03-02 00:00:00-05:00,1888.4300537109375,1905.3499755859375,1877.5799560546875,1902.6600341796875,4244900000,0.0,0.0,^RUT,1day,yfinance
2023-03-03 00:00:00-05:00,1906.4599609375,1931.719970703125,1901.97998046875,1928.260009765625,4084730000,0.0,0.0,^RUT,1day,yfinance
2023-03-06 00:00:00-05:00,1928.0799560546875,1928.699951171875,1892.4599609375,1899.760009765625,4000870000,0.0,0.0,^RUT,1day,yfinance
2023-03-07 00:00:00-05:00,1899.239990234375,1902.1099853515625,1875.7900390625,1878.719970703125,3922500000,0.0,0.0,^RUT,1day,yfinance
2023-03-08 00:00:00-05:00,1880.27001953125,1886.5400390625,1866.0699462890625,1879.47998046875,3535570000,0.0,0.0,^RUT,1day,yfinance
2023-03-09 00:00:00-05:00,1879.219970703125,1883.02001953125,1826.2900390625,1826.5899658203125,4445260000,0.0,0.0,^RUT,1day,yfinance
2023-03-10 00:00:00-05:00,1821.6800537109375,1821.6800537109375,1756.8199462890625,1772.699951171875,5518190000,0.0,0.0,^RUT,1day,yfinance
2023-03-13 00:00:00-04:00,1755.0400390625,1773.530029296875,1722.8499755859375,1744.300048828125,6558020000,0.0,0.0,^RUT,1day,yfinance
2023-03-14 00:00:00-04:00,1770.6500244140625,1802.1199951171875,1760.0799560546875,1776.8900146484375,5665870000,0.0,0.0,^RUT,1day,yfinance
2023-03-15 00:00:00-04:00,1763.719970703125,1763.719970703125,1716.6700439453125,1745.93994140625,6594010000,0.0,0.0,^RUT,1day,yfinance
2023-03-16 00:00:00-04:00,1733.5,1781.0999755859375,1717.5899658203125,1771.239990234375,5695790000,0.0,0.0,^RUT,1day,yfinance
2023-03-17 00:00:00-04:00,1765.1600341796875,1765.1600341796875,1720.9200439453125,1725.8900146484375,9354280000,0.0,0.0,^RUT,1day,yfinance
2023-03-20 00:00:00-04:00,1733.510009765625,1761.739990234375,1733.510009765625,1744.989990234375,5347140000,0.0,0.0,^RUT,1day,yfinance
2023-03-21 00:00:00-04:00,1761.8699951171875,1788.3699951171875,1761.8699951171875,1777.739990234375,4920240000,0.0,0.0,^RUT,1day,yfinance
