Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,timeframe,data_source
2023-01-03 00:00:00-05:00,3.8324999809265137,3.8420000076293945,3.7614998817443848,3.7660000324249268,1032,0.0,0.0,HG=F,1day,yfinance
2023-01-04 00:00:00-05:00,3.7360000610351562,3.752000093460083,3.7274999618530273,3.739500045776367,663,0.0,0.0,HG=F,1day,yfinance
2023-01-05 00:00:00-05:00,3.80049991607666,3.818000078201294,3.80049991607666,3.818000078201294,367,0.0,0.0,HG=F,1day,yfinance
2023-01-06 00:00:00-05:00,3.813499927520752,3.9135000705718994,3.813499927520752,3.9084999561309814,422,0.0,0.0,HG=F,1day,yfinance
2023-01-09 00:00:00-05:00,3.94350004196167,4.0269999504089355,3.938499927520752,4.018499851226807,837,0.0,0.0,HG=F,1day,yfinance
2023-01-10 00:00:00-05:00,4.012499809265137,4.066999912261963,4.008500099182129,4.066999912261963,676,0.0,0.0,HG=F,1day,yfinance
2023-01-11 00:00:00-05:00,4.108500003814697,4.173999786376953,4.105999946594238,4.1545000076293945,657,0.0,0.0,HG=F,1day,yfinance
2023-01-12 00:00:00-05:00,4.1504998207092285,4.190999984741211,4.145999908447266,4.185999870300293,532,0.0,0.0,HG=F,1day,yfinance
2023-01-13 00:00:00-05:00,4.178999900817871,4.207499980926514,4.146999835968018,4.207499980926514,372,0.0,0.0,HG=F,1day,yfinance
2023-01-17 00:00:00-05:00,4.140999794006348,4.2195000648498535,4.140999794006348,4.215000152587891,406,0.0,0.0,HG=F,1day,yfinance
2023-01-18 00:00:00-05:00,4.2170000076293945,4.314499855041504,4.211999893188477,4.228499889373779,514,0.0,0.0,HG=F,1day,yfinance
2023-01-19 00:00:00-05:00,4.194499969482422,4.232500076293945,4.194499969482422,4.226500034332275,350,0.0,0.0,HG=F,1day,yfinance
2023-01-20 00:00:00-05:00,4.21999979019165,4.252999782562256,4.21999979019165,4.248499870300293,447,0.0,0.0,HG=F,1day,yfinance
2023-01-23 00:00:00-05:00,4.2795000076293945,4.2795000076293945,4.242000102996826,4.254000186920166,495,0.0,0.0,HG=F,1day,yfinance
2023-01-24 00:00:00-05:00,4.251500129699707,4.251500129699707,4.229000091552734,4.245500087738037,527,0.0,0.0,HG=F,1day,yfinance
2023-01-25 00:00:00-05:00,4.2144999504089355,4.239999771118164,4.2144999504089355,4.239999771118164,380,0.0,0.0,HG=F,1day,yfinance
2023-01-26 00:00:00-05:00,4.255000114440918,4.267000198364258,4.237500190734863,4.267000198364258,616,0.0,0.0,HG=F,1day,yfinance
2023-01-27 00:00:00-05:00,4.223999977111816,4.223999977111816,4.223999977111816,4.223999977111816,596,0.0,0.0,HG=F,1day,yfinance
2023-01-30 00:00:00-05:00,4.234499931335449,4.236499786376953,4.17549991607666,4.203499794006348,468,0.0,0.0,HG=F,1day,yfinance
2023-01-31 00:00:00-05:00,4.170000076293945,4.232500076293945,4.141499996185303,4.228499889373779,518,0.0,0.0,HG=F,1day,yfinance
2023-02-01 00:00:00-05:00,4.167500019073486,4.192500114440918,4.109499931335449,4.111000061035156,969,0.0,0.0,HG=F,1day,yfinance
2023-02-02 00:00:00-05:00,4.189000129699707,4.189000129699707,4.088500022888184,4.093999862670898,558,0.0,0.0,HG=F,1day,yfinance
2023-02-03 00:00:00-05:00,4.0960001945495605,4.11899995803833,4.053999900817871,4.063000202178955,624,0.0,0.0,HG=F,1day,yfinance
2023-02-06 00:00:00-05:00,4.06850004196167,4.06850004196167,4.00600004196167,4.043499946594238,299,0.0,0.0,HG=F,1day,yfinance
2023-02-07 00:00:00-05:00,4.019999980926514,4.088500022888184,4.017499923706055,4.088500022888184,278,0.0,0.0,HG=F,1day,yfinance
2023-02-08 00:00:00-05:00,4.113500118255615,4.113500118255615,4.026500225067139,4.043499946594238,263,0.0,0.0,HG=F,1day,yfinance
2023-02-09 00:00:00-05:00,4.105500221252441,4.105500221252441,4.07450008392334,4.105500221252441,256,0.0,0.0,HG=F,1day,yfinance
2023-02-10 00:00:00-05:00,4.043499946594238,4.043499946594238,4.027500152587891,4.027500152587891,320,0.0,0.0,HG=F,1day,yfinance
2023-02-13 00:00:00-05:00,4.027500152587891,4.086999893188477,4.027500152587891,4.086999893188477,345,0.0,0.0,HG=F,1day,yfinance
2023-02-14 00:00:00-05:00,4.083000183105469,4.110000133514404,4.079999923706055,4.110000133514404,390,0.0,0.0,HG=F,1day,yfinance
2023-02-15 00:00:00-05:00,4.02400016784668,4.069499969482422,4.014999866485596,4.052000045776367,482,0.0,0.0,HG=F,1day,yfinance
2023-02-16 00:00:00-05:00,4.110000133514404,4.165500164031982,4.110000133514404,4.165500164031982,490,0.0,0.0,HG=F,1day,yfinance
2023-02-17 00:00:00-05:00,4.113999843597412,4.131999969482422,4.113999843597412,4.113999843597412,513,0.0,0.0,HG=F,1day,yfinance
2023-02-21 00:00:00-05:00,4.179999828338623,4.236999988555908,4.179500102996826,4.234499931335449,406,0.0,0.0,HG=F,1day,yfinance
2023-02-22 00:00:00-05:00,4.201000213623047,4.203499794006348,4.173999786376953,4.202499866485596,682,0.0,0.0,HG=F,1day,yfinance
2023-02-23 00:00:00-05:00,4.151500225067139,4.152500152587891,4.071499824523926,4.072999954223633,306,0.0,0.0,HG=F,1day,yfinance
2023-02-24 00:00:00-05:00,4.019499778747559,4.019499778747559,3.9549999237060547,3.9549999237060547,53656,0.0,0.0,HG=F,1day,yfinance
2023-02-27 00:00:00-05:00,3.9570000171661377,4.01800012588501,3.934499979019165,4.008999824523926,8905,0.0,0.0,HG=F,1day,yfinance
2023-02-28 00:00:00-05:00,4.012499809265137,4.100500106811523,4.002999782562256,4.097499847412109,1526,0.0,0.0,HG=F,1day,yfinance
2023-03-01 00:00:00-05:00,4.110000133514404,4.181000232696533,4.110000133514404,4.168000221252441,901,0.0,0.0,HG=F,1day,yfinance
2023-03-02 00:00:00-05:00,4.175000190734863,4.175000190734863,4.059999942779541,4.084000110626221,830,0.0,0.0,HG=F,1day,yfinance
2023-03-03 00:00:00-05:00,4.079500198364258,4.123000144958496,4.072999954223633,4.078000068664551,663,0.0,0.0,HG=F,1day,yfinance
2023-03-06 00:00:00-05:00,4.054999828338623,4.100500106811523,4.0229997634887695,4.100500106811523,795,0.0,0.0,HG=F,1day,yfinance
2023-03-07 00:00:00-05:00,4.086999893188477,4.0879998207092285,3.9755001068115234,3.9865000247955322,906,0.0,0.0,HG=F,1day,yfinance
2023-03-08 00:00:00-05:00,3.9814999103546143,4.078999996185303,3.9809999465942383,4.041500091552734,525,0.0,0.0,HG=F,1day,yfinance
2023-03-09 00:00:00-05:00,4.046500205993652,4.05649995803833,4.03000020980835,4.054500102996826,584,0.0,0.0,HG=F,1day,yfinance
2023-03-10 00:00:00-05:00,4.01200008392334,4.067500114440918,3.990000009536743,4.045499801635742,591,0.0,0.0,HG=F,1day,yfinance
