Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,timeframe,data_source
2023-01-03 00:00:00-05:00,78.8499984741211,82.83000183105469,78.41000366210938,80.33999633789062,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-04 00:00:00-05:00,79.44999694824219,80.0999984741211,76.5999984741211,76.6500015258789,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-05 00:00:00-05:00,77.66000366210938,78.61000061035156,75.62000274658203,75.95999908447266,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-06 00:00:00-05:00,74.43000030517578,75.30999755859375,72.2699966430664,73.87999725341797,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-09 00:00:00-05:00,75.87000274658203,77.47000122070312,74.52999877929688,77.2699966430664,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-10 00:00:00-05:00,77.87000274658203,77.88999938964844,75.70999908447266,76.0199966430664,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-11 00:00:00-05:00,77.20999908447266,78.97000122070312,76.95999908447266,78.94000244140625,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-12 00:00:00-05:00,78.54000091552734,79.80000305175781,75.9800033569336,78.79000091552734,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-13 00:00:00-05:00,79.55000305175781,81.16999816894531,78.12000274658203,80.88999938964844,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-17 00:00:00-05:00,83.08999633789062,84.02999877929688,81.0999984741211,83.44000244140625,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-18 00:00:00-05:00,83.16999816894531,86.3499984741211,82.91000366210938,85.33000183105469,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-19 00:00:00-05:00,87.37999725341797,87.94000244140625,84.0,85.13999938964844,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-20 00:00:00-05:00,85.3499984741211,85.81999969482422,80.56999969482422,81.02999877929688,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-23 00:00:00-05:00,82.33000183105469,82.51000213623047,77.87999725341797,78.33999633789062,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-24 00:00:00-05:00,79.2699966430664,79.94999694824219,77.20999908447266,79.37000274658203,0,0.0,0.0,^VVIX,1day,yfinance
2023-01-25 00:00:00-05:00,81.56999969482422,84.69999694824219,80.58000183105469,80.73999786376953,0,0.0,0.0,^VVIX,1day,yfinance
